,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2012-09-03,2002,21096090,538216504,25.6,25.6,25.45,25.5,-0.15,9458
1,2012-09-04,2002,32887857,826571104,25.4,25.4,25.05,25.15,-0.35,13618
2,2012-09-05,2002,44159793,1091985763,25.0,25.05,24.6,24.65,-0.5,19604
3,2012-09-06,2002,52848549,1277590921,24.6,24.65,24.0,24.05,-0.6,22809
4,2012-09-07,2002,32539879,799400799,24.15,24.95,24.15,24.85,0.8,13338
5,2012-09-10,2002,29603129,749226455,24.9,25.5,24.9,25.5,0.65,11013
6,2012-09-11,2002,23678099,606302719,25.8,25.8,25.3,25.7,0.2,8840
7,2012-09-12,2002,35150523,920444902,25.8,26.3,25.8,26.3,0.6,13195
8,2012-09-13,2002,20015650,521629381,26.35,26.4,25.9,26.0,-0.3,8147
9,2012-09-14,2002,28789681,758044402,26.45,26.45,26.2,26.45,0.45,9914
10,2012-09-17,2002,25546120,672811144,26.45,26.5,26.15,26.4,-0.05,8729
11,2012-09-18,2002,14648049,384216243,26.35,26.35,26.05,26.25,-0.15,5051
12,2012-09-19,2002,23638889,625191422,26.3,26.6,26.3,26.6,0.35,8238
13,2012-09-20,2002,16241671,430070945,26.6,26.6,26.4,26.5,-0.1,5180
14,2012-09-21,2002,16407622,435787946,26.5,26.7,26.4,26.7,0.2,5911
15,2012-09-24,2002,10991233,291894432,26.6,26.7,26.35,26.65,-0.05,3791
16,2012-09-25,2002,14805615,394183144,26.65,26.7,26.5,26.7,0.05,5137
17,2012-09-26,2002,13367240,355937538,26.7,26.75,26.5,26.7,0.0,4544
18,2012-09-27,2002,11868441,316745392,26.7,26.75,26.5,26.75,0.05,4304
19,2012-09-28,2002,11984611,319963746,26.6,26.75,26.6,26.75,0.0,4411
20,2012-10-01,2002,12299629,323391145,26.6,26.65,26.0,26.25,-0.5,5539
21,2012-10-02,2002,12809175,337670723,26.3,26.5,26.05,26.5,0.25,5069
22,2012-10-03,2002,4783955,125947094,26.4,26.45,26.25,26.3,-0.2,2539
23,2012-10-04,2002,15585045,406334971,26.25,26.25,26.0,26.2,-0.1,5470
24,2012-10-05,2002,9861978,256731729,26.0,26.15,25.9,26.1,-0.1,4393
25,2012-10-08,2002,11324689,293835183,26.1,26.15,25.85,26.0,-0.1,4410
26,2012-10-09,2002,14169342,371322072,26.0,26.4,26.0,26.35,0.35,4902
27,2012-10-11,2002,10455910,272311600,26.05,26.1,26.0,26.05,-0.3,3894
28,2012-10-12,2002,8055906,209042680,26.0,26.05,25.9,25.95,-0.1,3712
29,2012-10-15,2002,7638627,197926966,25.8,26.0,25.7,26.0,0.05,3335
30,2012-10-16,2002,7880110,204517416,26.0,26.1,25.85,26.0,0.0,3309
31,2012-10-17,2002,12529054,325885551,26.0,26.2,25.9,26.05,0.05,3876
32,2012-10-18,2002,6664320,173744943,26.0,26.2,26.0,26.2,0.15,2699
33,2012-10-19,2002,6943522,180653192,26.2,26.2,25.9,26.05,-0.15,2932
34,2012-10-22,2002,10208185,263241280,25.8,25.85,25.7,25.8,-0.25,4287
35,2012-10-23,2002,10655888,272839155,25.8,25.85,25.55,25.55,-0.25,4865
36,2012-10-24,2002,14462508,366394740,25.5,25.6,25.2,25.3,-0.25,6201
37,2012-10-25,2002,8943650,226596409,25.3,25.4,25.25,25.35,0.05,3682
38,2012-10-26,2002,17322809,438113489,25.5,25.65,25.05,25.15,-0.2,6283
39,2012-10-29,2002,11398661,288176128,25.3,25.35,25.15,25.3,0.15,4411
40,2012-10-30,2002,15509658,392688981,25.3,25.6,25.2,25.3,0.0,5858
41,2012-10-31,2002,12291142,308273051,25.3,25.35,25.0,25.1,-0.2,5429
42,2012-11-01,2002,18762800,466459355,25.0,25.1,24.7,25.1,0.0,7277
43,2012-11-02,2002,14054615,355109114,25.2,25.5,25.1,25.5,0.4,4712
44,2012-11-05,2002,12414292,313016795,25.3,25.4,25.0,25.4,-0.1,3879
45,2012-11-06,2002,8219072,208030576,25.5,25.5,25.2,25.4,0.0,3572
46,2012-11-07,2002,11823594,300519438,25.45,25.5,25.25,25.5,0.1,3720
47,2012-11-08,2002,14861240,374435813,25.3,25.3,25.1,25.25,-0.25,4783
48,2012-11-09,2002,11597307,291475699,25.05,25.4,24.9,25.4,0.15,5001
49,2012-11-12,2002,5499957,138653619,25.35,25.35,25.1,25.15,-0.25,2516
50,2012-11-13,2002,19415092,483887090,25.1,25.1,24.85,24.95,-0.2,8223
51,2012-11-14,2002,9019944,225213360,24.95,25.1,24.85,25.1,0.15,3778
52,2012-11-15,2002,11575388,288529193,25.0,25.05,24.7,25.0,-0.1,4927
53,2012-11-16,2002,13076660,324966600,25.0,25.05,24.75,24.8,-0.2,5489
54,2012-11-19,2002,10426880,259817300,24.8,25.0,24.8,24.95,0.15,3837
55,2012-11-20,2002,9441485,235686025,25.0,25.05,24.9,24.95,0.0,3435
56,2012-11-21,2002,16815101,418880575,25.05,25.1,24.75,24.85,-0.1,5831
57,2012-11-22,2002,12890347,321242525,24.85,25.0,24.85,24.95,0.1,3040
58,2012-11-23,2002,27693588,695380342,25.1,25.55,25.1,25.55,0.6,8131
59,2012-11-26,2002,14058196,361537065,25.6,25.8,25.6,25.75,0.2,5455
60,2012-11-27,2002,14591510,375073546,25.7,25.85,25.5,25.85,0.1,4868
61,2012-11-28,2002,12063598,310983177,25.85,25.9,25.6,25.9,0.05,4238
62,2012-11-29,2002,27605485,722059799,26.0,26.3,25.9,26.25,0.35,8238
63,2012-11-30,2002,40088848,1061519734,26.25,26.6,26.25,26.6,0.35,9859
